Data	Open	High	Low	Close	Candle
01/04/2022 12:35	34572,49	34584,33	34558,79	34581,63	38
01/04/2022 12:30	34613,34	34613,34	34563,28	34573,32	37
01/04/2022 12:25	34595,04	34614,35	34592,7	34613,3	36
01/04/2022 12:20	34591,88	34607,62	34588,94	34595,03	35
01/04/2022 12:15	34602,57	34610,58	34575,61	34592,59	34
01/04/2022 12:10	34596,17	34604,63	34580,34	34601,7	33
01/04/2022 12:05	34617,96	34617,96	34575,13	34596,13	32
01/04/2022 12:00	34635,68	34638,97	34614	34617,58	31
01/04/2022 11:55	34668,47	34668,47	34625,21	34635,66	30
01/04/2022 11:50	34628,25	34671,84	34610,77	34668,38	29
01/04/2022 11:45	34622,43	34641,47	34612,61	34627,63	28
01/04/2022 11:40	34668,65	34668,65	34618,68	34622,71	27
01/04/2022 11:35	34687,54	34687,54	34659,22	34668,2	26
01/04/2022 11:30	34704,72	34705,21	34679,47	34687,48	25
01/04/2022 11:25	34717,08	34728,86	34703,97	34704,48	24
01/04/2022 11:20	34711,47	34729,98	34702,54	34717,59	23
01/04/2022 11:15	34699,69	34714,79	34689,04	34711,52	22
01/04/2022 11:10	34719,4	34729,88	34691,65	34700,12	21
01/04/2022 11:05	34676,54	34734,2	34670,09	34720,02	20
01/04/2022 11:00	34679,89	34681,73	34664,03	34676,55	19
01/04/2022 10:55	34701,68	34705,18	34673,2	34679,47	18
01/04/2022 10:50	34648,96	34701,33	34645,2	34700,83	17
01/04/2022 10:45	34608,83	34655,18	34608,83	34649,12	16
01/04/2022 10:40	34610,02	34625,57	34590,37	34608,65	15
01/04/2022 10:35	34625,77	34635,62	34610,11	34611,34	14
01/04/2022 10:30	34610,19	34633,62	34600,95	34626,88	13
01/04/2022 10:25	34633,68	34640,22	34603,64	34609,3	12
01/04/2022 10:20	34691,55	34698,65	34624,71	34633,85	11
01/04/2022 10:15	34757,17	34757,17	34687,67	34691,09	10
01/04/2022 10:10	34711,88	34759,16	34711,88	34757,19	9
01/04/2022 10:05	34728,22	34744,14	34702,87	34711,78	8
01/04/2022 10:00	34764,67	34779,44	34705,53	34727,79	7
01/04/2022 09:55	34746,09	34767,27	34731,95	34762,11	6
01/04/2022 09:50	34793,66	34796,92	34735,55	34747,08	5
01/04/2022 09:45	34756,7	34801,8	34734,88	34794,21	4
01/04/2022 09:40	34773,78	34780,32	34734,16	34757,29	3
01/04/2022 09:35	34761,45	34796,7	34745,14	34777	2
01/04/2022 09:30	34740,89	34799,8	34737,16	34757,02	1
31/03/2022 16:00	34679,07	34686,32	34677,99	34678,35	79
31/03/2022 15:55	34806,08	34806,64	34687,84	34688,51	78
31/03/2022 15:50	34848,58	34854,68	34807,63	34807,63	77
31/03/2022 15:45	34863,01	34881,28	34846,18	34850,13	76
31/03/2022 15:40	34912,46	34912,46	34859,16	34863,17	75
31/03/2022 15:35	34895,72	34931,27	34886,39	34911,69	74
31/03/2022 15:30	34945,97	34953,37	34887,28	34895,51	73
31/03/2022 15:25	34963,77	34970,09	34936,84	34946,65	72
31/03/2022 15:20	35015,58	35015,58	34960,24	34962,41	71
31/03/2022 15:15	35028,98	35030,98	35011,8	35016,2	70
31/03/2022 15:10	35054,5	35055,92	35024,78	35028,32	69
31/03/2022 15:05	35051,26	35061,46	35040,05	35055,12	68
31/03/2022 15:00	35029,37	35078,23	35029,37	35051,26	67
31/03/2022 14:55	34995,59	35028,75	34992,24	35028,75	66
31/03/2022 14:50	34991,64	35000,27	34985	34995,4	65
31/03/2022 14:45	34987,27	35003,67	34976,96	34991,57	64
31/03/2022 14:40	34999,47	35011,05	34979,39	34987,41	63
31/03/2022 14:35	34987,81	35006,41	34980,68	34999,66	62
31/03/2022 14:30	35009,5	35009,99	34985,56	34988,01	61
31/03/2022 14:25	34999,48	35010,43	34985,37	35010,41	60
31/03/2022 14:20	34990,32	35000,78	34985,8	34999,6	59
31/03/2022 14:15	34999,71	35002,19	34984,32	34989,74	58
31/03/2022 14:10	35019,12	35023,69	34998,03	35000,26	57
31/03/2022 14:05	35026,59	35033,24	35011,54	35019,09	56
31/03/2022 14:00	35058,08	35059,69	35023,18	35026,68	55
31/03/2022 13:55	35071,23	35077,25	35057,91	35058,06	54
31/03/2022 13:50	35056,23	35079,72	35056,14	35070,94	53
31/03/2022 13:45	35054,69	35061,55	35044,41	35056,12	52
31/03/2022 13:40	35044,53	35058,8	35042,8	35055,08	51
31/03/2022 13:35	35054,4	35054,77	35033,82	35043,36	50
31/03/2022 13:30	35050,02	35063,42	35042,55	35054,14	49
31/03/2022 13:25	35029,11	35053,3	35024,23	35050,57	48
31/03/2022 13:20	35039,08	35039,08	35024,24	35028,75	47
31/03/2022 13:15	35029,49	35044,29	35012,73	35038,8	46
31/03/2022 13:10	35033,54	35038,43	35021,42	35029,12	45
31/03/2022 13:05	35043	35050,51	35028,65	35033,2	44
31/03/2022 13:00	35046,02	35054,24	35038,61	35043,03	43
31/03/2022 12:55	35052,91	35060,98	35042,28	35044,04	42
31/03/2022 12:50	35066,58	35067,73	35047,21	35052,62	41
31/03/2022 12:45	35077,08	35085,05	35061,37	35066,77	40
31/03/2022 12:40	35068,85	35079,08	35067,14	35077,28	39
31/03/2022 12:35	35060,01	35081,43	35058,98	35069,06	38
31/03/2022 12:30	35063,38	35076,6	35057,42	35059,53	37
31/03/2022 12:25	35068,65	35068,71	35049,14	35063,25	36
31/03/2022 12:20	35096,03	35096,03	35068,55	35068,55	35
31/03/2022 12:15	35089,43	35102,62	35081,99	35096,04	34
31/03/2022 12:10	35106,13	35109,35	35088,69	35089,49	33
31/03/2022 12:05	35092,34	35111,62	35092,34	35104,99	32
31/03/2022 12:00	35112,34	35129,45	35092,63	35092,63	31
31/03/2022 11:55	35087,7	35112,94	35085,25	35112,94	30
31/03/2022 11:50	35103,9	35110,07	35081,2	35088,26	29
31/03/2022 11:45	35104,73	35106,56	35094,03	35103,73	28
31/03/2022 11:40	35080,7	35113,48	35080,7	35103,33	27
31/03/2022 11:35	35067,01	35087,97	35049,2	35079,81	26
31/03/2022 11:30	35094,25	35095,73	35063,15	35066,88	25
31/03/2022 11:25	35112,88	35113,69	35093,84	35093,96	24
31/03/2022 11:20	35126,97	35126,97	35107,51	35111,88	23
31/03/2022 11:15	35130,04	35140,05	35113,73	35127,91	22
31/03/2022 11:10	35125,1	35146,05	35114,29	35130,03	21
31/03/2022 11:05	35122,6	35133,24	35103,77	35125,77	20
31/03/2022 11:00	35127,52	35149,99	35112,74	35122,21	19
31/03/2022 10:55	35088,65	35151,79	35088,65	35136,81	18
31/03/2022 10:50	35117,49	35120,02	35087,11	35088,95	17
31/03/2022 10:45	35085,21	35125,27	35077,77	35117,77	16
31/03/2022 10:40	35078,12	35091,11	35060,91	35085,59	15
31/03/2022 10:35	35085,51	35105,47	35068,95	35078,93	14
31/03/2022 10:30	35046,16	35086,26	35033,67	35085,05	13
31/03/2022 10:25	35021,95	35053,18	35015,73	35046,02	12
31/03/2022 10:20	35014	35039,35	35001,2	35021,49	11
31/03/2022 10:15	35040,69	35054,26	35007,76	35014,41	10
31/03/2022 10:10	35024,66	35049,74	35009,59	35039,66	9
31/03/2022 10:05	35036,73	35062,76	35021,06	35022,91	8
31/03/2022 10:00	35116,55	35119,8	35028,96	35036,14	7
31/03/2022 09:55	35115,84	35128,09	35103,42	35116,8	6
31/03/2022 09:50	35151,9	35174,09	35093,69	35118,91	5
31/03/2022 09:45	35112,39	35158,39	35096,18	35152,36	4
31/03/2022 09:40	35124,15	35148,63	35109,91	35112,28	3
31/03/2022 09:35	35130,89	35130,89	35080,12	35125,2	2
31/03/2022 09:30	35201,52	35201,52	35106,11	35130,75	1
30/03/2022 16:00	35231,05	35231,05	35228,02	35228,81	79
30/03/2022 15:55	35118,94	35228,18	35118,94	35228,18	78
30/03/2022 15:50	35159,27	35159,27	35108,82	35121,18	77
30/03/2022 15:45	35124,09	35182,15	35124,09	35164,11	76
30/03/2022 15:40	35123,44	35143,17	35105,33	35123,87	75
30/03/2022 15:35	35126,43	35161,49	35120,18	35123,79	74
30/03/2022 15:30	35112,61	35137,13	35101,76	35126,73	73
30/03/2022 15:25	35065,81	35114	35062,62	35111,83	72
30/03/2022 15:20	35108,62	35108,62	35058,58	35066,43	71
30/03/2022 15:15	35126,51	35135,99	35096,26	35107,89	70
30/03/2022 15:10	35132,35	35134,54	35107,11	35125,91	69
30/03/2022 15:05	35136,16	35147,47	35126,21	35132,28	68
30/03/2022 15:00	35137,93	35141,84	35130,11	35136,44	67
30/03/2022 14:55	35145,11	35163,86	35135,61	35137,25	66
30/03/2022 14:50	35155,84	35161,94	35139,11	35144,81	65
30/03/2022 14:45	35165,75	35165,77	35147,82	35156,26	64
30/03/2022 14:40	35207,37	35211,93	35158,09	35165,68	63
30/03/2022 14:35	35199,5	35215,87	35195,98	35208,12	62
30/03/2022 14:30	35192,9	35209,56	35185,67	35199,3	61
30/03/2022 14:25	35198,29	35208,69	35184,56	35193,11	60
30/03/2022 14:20	35195,23	35199,83	35186,04	35198,63	59
30/03/2022 14:15	35231,55	35231,55	35189,06	35195,08	58
30/03/2022 14:10	35225,44	35234,59	35216,13	35231,57	57
30/03/2022 14:05	35214,38	35227,27	35199,26	35225,48	56
30/03/2022 14:00	35166,99	35219,29	35165,15	35214,56	55
30/03/2022 13:55	35195,57	35195,57	35160,46	35167,28	54
30/03/2022 13:50	35184,62	35200,34	35183,32	35195,08	53
30/03/2022 13:45	35162,17	35185,93	35151,37	35184,58	52
30/03/2022 13:40	35162,32	35172,05	35156,09	35162,35	51
30/03/2022 13:35	35171,23	35183,08	35155,57	35161,9	50
30/03/2022 13:30	35173,4	35188,35	35162,82	35173,33	49
30/03/2022 13:25	35184,64	35184,64	35168,94	35172,92	48
30/03/2022 13:20	35198,26	35198,26	35175,44	35184,87	47
30/03/2022 13:15	35204,03	35207,87	35188,24	35198,53	46
30/03/2022 13:10	35198,96	35204,62	35188,66	35204,62	45
30/03/2022 13:05	35221,09	35223,33	35190,62	35198,11	44
30/03/2022 13:00	35243,62	35245,88	35221,53	35221,65	43
30/03/2022 12:55	35251,34	35254,71	35238,73	35244,09	42
30/03/2022 12:50	35254,36	35255,55	35246,49	35251,34	41
30/03/2022 12:45	35269,33	35269,33	35252,91	35254,36	40
30/03/2022 12:40	35257,2	35272,3	35248,49	35269,4	39
30/03/2022 12:35	35244,04	35257,51	35243,72	35257,51	38
30/03/2022 12:30	35238,07	35245,08	35229,4	35243,92	37
30/03/2022 12:25	35232,47	35239,8	35220,44	35237,04	36
30/03/2022 12:20	35247,23	35253,32	35227,49	35232,52	35
30/03/2022 12:15	35227,18	35248,01	35222,29	35246,96	34
30/03/2022 12:10	35217,9	35230,94	35212,86	35227,64	33
30/03/2022 12:05	35268,06	35268,06	35213,18	35217,93	32
30/03/2022 12:00	35247,37	35276,02	35245,27	35267,93	31
30/03/2022 11:55	35237,26	35247,26	35219,92	35247,26	30
30/03/2022 11:50	35246,68	35253,47	35227,53	35236,99	29
30/03/2022 11:45	35246,18	35255,12	35232,35	35246,58	28
30/03/2022 11:40	35253,69	35259,94	35244,36	35246,01	27
30/03/2022 11:35	35249,02	35267,83	35248,19	35253,4	26
30/03/2022 11:30	35233,52	35249,1	35226,63	35249,1	25
30/03/2022 11:25	35252,47	35252,95	35219,39	35231,73	24
30/03/2022 11:20	35259,15	35265,48	35243,67	35251,39	23
30/03/2022 11:15	35218,1	35262,22	35214,87	35260,2	22
30/03/2022 11:10	35238,16	35238,86	35187,34	35218,57	21
30/03/2022 11:05	35276,09	35277,61	35236,09	35238,39	20
30/03/2022 11:00	35266,63	35284,19	35259,91	35274,87	19
30/03/2022 10:55	35285,95	35292,64	35262,48	35265,75	18
30/03/2022 10:50	35282,52	35295,94	35281,19	35286,39	17
30/03/2022 10:45	35240,2	35281,75	35238,04	35281,75	16
30/03/2022 10:40	35230,8	35242,86	35213,82	35240,03	15
30/03/2022 10:35	35219,08	35238,11	35209,95	35232,08	14
30/03/2022 10:30	35220,26	35223,5	35201,08	35218,76	13
30/03/2022 10:25	35242,01	35256,44	35216,2	35220,24	12
30/03/2022 10:20	35251,74	35267,75	35238,31	35241,8	11
30/03/2022 10:15	35310,67	35310,67	35248,33	35252,09	10
30/03/2022 10:10	35312,16	35318,76	35302,37	35310,72	9
30/03/2022 10:05	35351,24	35361,36	35311,92	35311,92	8
30/03/2022 10:00	35343,04	35360,49	35331	35350,98	7
30/03/2022 09:55	35333,98	35341,12	35302,37	35340,33	6
30/03/2022 09:50	35312,26	35350,63	35311,83	35333,49	5
30/03/2022 09:45	35255,28	35313,69	35238,69	35312,7	4
30/03/2022 09:40	35241,01	35267,46	35223,91	35255,2	3
30/03/2022 09:35	35252,57	35262,86	35215,86	35240,76	2
30/03/2022 09:30	35273,63	35277,55	35227,72	35252,41	1
29/03/2022 16:00	35297,15	35298,08	35294,12	35294,19	79
29/03/2022 15:55	35253,36	35295,62	35244,93	35291,56	78
29/03/2022 15:50	35295,18	35295,45	35231,85	35252,87	77
29/03/2022 15:45	35282,56	35314,58	35278,44	35296,28	76
29/03/2022 15:40	35286,12	35288,81	35257,69	35281,91	75
29/03/2022 15:35	35307,85	35323,21	35283,88	35285,73	74
29/03/2022 15:30	35279,04	35307,42	35266,7	35307,42	73
29/03/2022 15:25	35259,24	35279,19	35247,13	35279,19	72
29/03/2022 15:20	35257,76	35278,9	35255,21	35258,57	71
29/03/2022 15:15	35259,57	35263,15	35244,7	35257,63	70
29/03/2022 15:10	35256,3	35278,92	35255,05	35260,39	69
29/03/2022 15:05	35236,34	35260,28	35236,34	35256,42	68
29/03/2022 15:00	35216,05	35237,83	35203,94	35236,33	67
29/03/2022 14:55	35215,33	35232,98	35207,26	35215,61	66
29/03/2022 14:50	35212,8	35220,91	35198,14	35215,28	65
29/03/2022 14:45	35213,37	35227,65	35206,02	35213,18	64
29/03/2022 14:40	35199,76	35214,04	35194,29	35213,24	63
29/03/2022 14:35	35191,65	35208,51	35191,52	35201,25	62
29/03/2022 14:30	35167,42	35193,44	35165,08	35191,81	61
29/03/2022 14:25	35141,33	35167,49	35134,71	35167,45	60
29/03/2022 14:20	35119,81	35144,18	35110,42	35141,33	59
29/03/2022 14:15	35150,21	35150,4	35119,13	35119,85	58
29/03/2022 14:10	35148,13	35158,9	35143,85	35150,34	57
29/03/2022 14:05	35140,98	35152,14	35130,29	35148,81	56
29/03/2022 14:00	35135,23	35148,24	35131,4	35140,92	55
29/03/2022 13:55	35114,62	35135,36	35108,7	35135,09	54
29/03/2022 13:50	35107,66	35115,89	35093,34	35114,97	53
29/03/2022 13:45	35089,97	35125,03	35074,42	35108,11	52
29/03/2022 13:40	35082,83	35094,2	35077,24	35089,45	51
29/03/2022 13:35	35057,71	35084,74	35057,71	35082,74	50
29/03/2022 13:30	35063,28	35069,8	35053,77	35057,39	49
29/03/2022 13:25	35052,51	35075,03	35049,53	35062,57	48
29/03/2022 13:20	35082,07	35082,27	35040,98	35052,57	47
29/03/2022 13:15	35065,03	35090,17	35065,03	35082,28	46
29/03/2022 13:10	35038,66	35073,07	35038,66	35064,79	45
29/03/2022 13:05	35066,74	35070,84	35038,11	35038,74	44
29/03/2022 13:00	35078,2	35078,76	35046,38	35066,58	43
29/03/2022 12:55	35066,66	35083,12	35066,66	35078,1	42
29/03/2022 12:50	35100	35102,44	35064,63	35066,66	41
29/03/2022 12:45	35087,51	35112,05	35087,14	35099,65	40
29/03/2022 12:40	35046,87	35087,73	35046,87	35087,73	39
29/03/2022 12:35	35042,39	35056,84	35035,11	35046,21	38
29/03/2022 12:30	35096,84	35096,84	35030,07	35042,84	37
29/03/2022 12:25	35120,48	35121,14	35096,42	35096,7	36
29/03/2022 12:20	35145,07	35145,07	35115,35	35120,56	35
29/03/2022 12:15	35147,85	35155,09	35126,69	35145,22	34
29/03/2022 12:10	35160,34	35162,08	35144,67	35147,69	33
29/03/2022 12:05	35195,53	35196,95	35159,5	35160,06	32
29/03/2022 12:00	35207,79	35213,25	35185,56	35195,68	31
29/03/2022 11:55	35226,72	35227,43	35199,41	35206,23	30
29/03/2022 11:50	35239,62	35239,62	35215,76	35225,91	29
29/03/2022 11:45	35212,52	35239,91	35199,3	35239,91	28
29/03/2022 11:40	35212,94	35214,55	35197,85	35213,53	27
29/03/2022 11:35	35233,35	35234,54	35210,27	35212,87	26
29/03/2022 11:30	35202,63	35234,4	35197,64	35233,11	25
29/03/2022 11:25	35166,35	35218,22	35166,35	35203,25	24
29/03/2022 11:20	35173,28	35180,3	35147,41	35166,1	23
29/03/2022 11:15	35163,01	35177	35150,92	35173,93	22
29/03/2022 11:10	35185,72	35189,17	35154,67	35162,8	21
29/03/2022 11:05	35191,92	35194,52	35178,19	35185,65	20
29/03/2022 11:00	35203,78	35224,63	35187,04	35191,85	19
29/03/2022 10:55	35183,58	35215,48	35181,99	35207,59	18
29/03/2022 10:50	35159,54	35185,47	35159,54	35184,56	17
29/03/2022 10:45	35168,54	35192,54	35138,98	35159,32	16
29/03/2022 10:40	35154,25	35174,31	35115,98	35163,57	15
29/03/2022 10:35	35170,21	35180,31	35132,19	35154,27	14
29/03/2022 10:30	35176,77	35195,13	35162,55	35171,67	13
29/03/2022 10:25	35124,36	35176,1	35118,7	35176,1	12
29/03/2022 10:20	35117,1	35133,34	35098,54	35124,29	11
29/03/2022 10:15	35135,45	35153,9	35109,15	35117,25	10
29/03/2022 10:10	35186,19	35197,32	35119,55	35134,47	9
29/03/2022 10:05	35203,19	35213,19	35175,57	35185,3	8
29/03/2022 10:00	35238,48	35248,34	35192,45	35203,72	7
29/03/2022 09:55	35237,64	35247,74	35224,73	35236,07	6
29/03/2022 09:50	35293,03	35320,71	35226,21	35234,25	5
29/03/2022 09:45	35327,58	35348	35270,67	35292	4
29/03/2022 09:40	35313,63	35325,77	35279,11	35325,77	3
29/03/2022 09:35	35338,68	35366,85	35282,34	35314,59	2
29/03/2022 09:30	35114,35	35372,26	35114,35	35338,44	1
28/03/2022 16:00	34954,04	34955,89	34953,45	34955,89	79
28/03/2022 15:55	34893,91	34957,93	34882,35	34955,16	78
28/03/2022 15:50	34903,82	34903,82	34852,58	34893,91	77
28/03/2022 15:45	34876,49	34904,11	34867,11	34904,11	76
28/03/2022 15:40	34849,31	34876,61	34843,78	34876,23	75
28/03/2022 15:35	34869,55	34873,55	34848,98	34849,1	74
28/03/2022 15:30	34848,78	34871,15	34840,44	34869,53	73
28/03/2022 15:25	34844,77	34852,2	34841,34	34849,2	72
28/03/2022 15:20	34812,83	34846,42	34812,83	34845,5	71
28/03/2022 15:15	34825,85	34830,61	34812,69	34812,77	70
28/03/2022 15:10	34819,33	34827,02	34810,56	34825,91	69
28/03/2022 15:05	34806,77	34825,27	34803,21	34820,05	68
28/03/2022 15:00	34843,19	34844,54	34804,97	34806,68	67
28/03/2022 14:55	34808,21	34843,06	34805,34	34842,4	66
28/03/2022 14:50	34774,29	34809,06	34774,29	34809,06	65
28/03/2022 14:45	34756,98	34778,31	34756,98	34774,22	64
28/03/2022 14:40	34728,43	34782,22	34726,14	34756,55	63
28/03/2022 14:35	34734,45	34736,17	34721,52	34728,36	62
28/03/2022 14:30	34728,54	34740,35	34725,29	34734,38	61
28/03/2022 14:25	34713,3	34732,02	34702,87	34728,72	60
28/03/2022 14:20	34701,21	34716,01	34698,94	34713,31	59
28/03/2022 14:15	34713,35	34716,9	34701,4	34701,4	58
28/03/2022 14:10	34712,47	34724,65	34696,94	34713	57
28/03/2022 14:05	34693,5	34715,24	34686,71	34712,46	56
28/03/2022 14:00	34693,97	34713,18	34686,23	34694,5	55
28/03/2022 13:55	34691,13	34698,8	34682	34693,61	54
28/03/2022 13:50	34692,8	34699,81	34687,86	34691,6	53
28/03/2022 13:45	34690,97	34699,69	34683,83	34693,25	52
28/03/2022 13:40	34700,84	34702,8	34688,87	34690,49	51
28/03/2022 13:35	34699	34704,55	34695,58	34701,29	50
28/03/2022 13:30	34697,75	34710,8	34688,95	34698,99	49
28/03/2022 13:25	34688,83	34710,44	34678,72	34696,93	48
28/03/2022 13:20	34663,85	34688,79	34662,02	34688,79	47
28/03/2022 13:15	34661,54	34668,53	34660,22	34664,22	46
28/03/2022 13:10	34654,02	34666,38	34651,17	34661,75	45
28/03/2022 13:05	34677,32	34680,46	34654,68	34655,72	44
28/03/2022 13:00	34666,65	34679,42	34666,65	34677,54	43
28/03/2022 12:55	34665,64	34673,9	34660,04	34666,29	42
28/03/2022 12:50	34645,87	34665,27	34641,04	34665,27	41
28/03/2022 12:45	34639,58	34647,88	34627,15	34646,47	40
28/03/2022 12:40	34628,42	34644,64	34624	34639,39	39
28/03/2022 12:35	34607,76	34628,55	34607,76	34628,55	38
28/03/2022 12:30	34593	34612,57	34590,52	34607,05	37
28/03/2022 12:25	34599,19	34611,02	34585,31	34593,02	36
28/03/2022 12:20	34576,29	34601,51	34574,52	34598,33	35
28/03/2022 12:15	34584,99	34592,54	34558,01	34576,4	34
28/03/2022 12:10	34578,73	34585,92	34560,01	34585,09	33
28/03/2022 12:05	34585,99	34595,78	34575,79	34578,43	32
28/03/2022 12:00	34560,44	34589,67	34552,23	34586,32	31
28/03/2022 11:55	34571,65	34575,25	34559,52	34560,38	30
28/03/2022 11:50	34567,33	34587,89	34555,05	34571,37	29
28/03/2022 11:45	34643,32	34643,32	34569,07	34569,41	28
28/03/2022 11:40	34639,12	34646,35	34630,35	34643,6	27
28/03/2022 11:35	34662,52	34662,52	34633,7	34638,8	26
28/03/2022 11:30	34689,4	34695,25	34652,11	34663,24	25
28/03/2022 11:25	34696,39	34698,34	34656,53	34688,41	24
28/03/2022 11:20	34708,24	34710,03	34690,28	34695,26	23
28/03/2022 11:15	34705,62	34711,54	34694,66	34707,83	22
28/03/2022 11:10	34684,26	34707,14	34677,08	34705,98	21
28/03/2022 11:05	34705,14	34705,14	34676,32	34685,05	20
28/03/2022 11:00	34750,87	34754,18	34672,27	34705,27	19
28/03/2022 10:55	34731,51	34747,43	34731,51	34741,21	18
28/03/2022 10:50	34733,78	34747,49	34723,05	34731,42	17
28/03/2022 10:45	34720,44	34748,26	34718,79	34733,94	16
28/03/2022 10:40	34707,58	34722,06	34696,55	34720,21	15
28/03/2022 10:35	34724,62	34734,8	34701,98	34706,37	14
28/03/2022 10:30	34762,99	34770,7	34717,82	34722,1	13
28/03/2022 10:25	34753,44	34763,15	34733,01	34761,16	12
28/03/2022 10:20	34752,1	34754,83	34720,89	34753,21	11
28/03/2022 10:15	34745,49	34777,83	34737,07	34751,91	10
28/03/2022 10:10	34764,94	34769,82	34744,6	34745,74	9
28/03/2022 10:05	34766,84	34787,78	34746,81	34763,92	8
28/03/2022 10:00	34798,24	34798,24	34737,61	34766,41	7
28/03/2022 09:55	34750,3	34798,11	34740,05	34798,03	6
28/03/2022 09:50	34724,6	34760,03	34724,6	34750,14	5
28/03/2022 09:45	34702,12	34728,14	34695,31	34725,91	4
28/03/2022 09:40	34700,92	34728,74	34686,65	34698,95	3
28/03/2022 09:35	34724,56	34727,7	34692,39	34704,19	2
28/03/2022 09:30	34833,03	34833,03	34721,92	34725,35	1
25/03/2022 16:00	34860,39	34861,77	34858,44	34861,24	79
25/03/2022 15:55	34802,35	34864,6	34797,71	34857,32	78
25/03/2022 15:50	34773,53	34808,49	34761,15	34802,45	77
25/03/2022 15:45	34731,24	34774,74	34731,24	34774,39	76
25/03/2022 15:40	34692,36	34755,99	34692,36	34730,88	75
25/03/2022 15:35	34685,38	34717,81	34676,55	34691,99	74
25/03/2022 15:30	34679,07	34698,35	34661,61	34685,46	73
25/03/2022 15:25	34714,76	34721,25	34676,99	34678,96	72
25/03/2022 15:20	34737,37	34737,37	34697,01	34714,33	71
25/03/2022 15:15	34767,41	34773,33	34733,24	34737,4	70
25/03/2022 15:10	34744,3	34770,74	34744,3	34767,83	69
25/03/2022 15:05	34765,58	34772,32	34735,23	34744,56	68
25/03/2022 15:00	34797,28	34799,83	34754,54	34765,4	67
25/03/2022 14:55	34805,72	34813,57	34791,91	34797,09	66
25/03/2022 14:50	34792,48	34809,39	34790,06	34806,15	65
25/03/2022 14:45	34796,44	34803,51	34784,59	34792,15	64
25/03/2022 14:40	34788,68	34795,85	34779,6	34795,85	63
25/03/2022 14:35	34795,08	34803,73	34783,44	34788,5	62
25/03/2022 14:30	34789,11	34809,33	34788,3	34795,13	61
25/03/2022 14:25	34786,15	34796,97	34778,53	34789,04	60
25/03/2022 14:20	34779,81	34789,52	34779,32	34786,01	59
25/03/2022 14:15	34790,78	34798,68	34778,6	34779,43	58
25/03/2022 14:10	34799,76	34807,15	34780,09	34790,78	57
25/03/2022 14:05	34791,92	34805,57	34791,45	34799,74	56
25/03/2022 14:00	34778,58	34799,56	34767,6	34791,93	55
25/03/2022 13:55	34745,87	34786,5	34745,87	34778,52	54
25/03/2022 13:50	34736,62	34750,8	34736,5	34746,4	53
25/03/2022 13:45	34735,19	34743,63	34725,8	34736,1	52
25/03/2022 13:40	34730,52	34739,37	34705,96	34735,79	51
25/03/2022 13:35	34720,96	34734,15	34717,23	34730,88	50
25/03/2022 13:30	34695,03	34722,21	34695,03	34720,72	49
25/03/2022 13:25	34678,27	34694,9	34675,97	34694,88	48
25/03/2022 13:20	34745,16	34749,58	34678,04	34678,04	47
25/03/2022 13:15	34690,23	34750,5	34690,23	34744,97	46
25/03/2022 13:10	34709,25	34709,25	34684,05	34690,26	45
25/03/2022 13:05	34709,89	34725,23	34697,34	34709,64	44
25/03/2022 13:00	34710,18	34714,83	34686,26	34710,03	43
25/03/2022 12:55	34697,53	34714,47	34679,23	34709,76	42
25/03/2022 12:50	34709,89	34732,63	34686,16	34698,35	41
25/03/2022 12:45	34691,3	34721,14	34691,3	34709,98	40
25/03/2022 12:40	34671,8	34693,94	34671,15	34691,33	39
25/03/2022 12:35	34730,16	34730,16	34666,68	34671,68	38
25/03/2022 12:30	34730,3	34732,79	34706,69	34730,41	37
25/03/2022 12:25	34724,33	34738,21	34707,16	34730,49	36
25/03/2022 12:20	34731,48	34740,65	34716,45	34724,56	35
25/03/2022 12:15	34728,38	34734,62	34702,16	34731,67	34
25/03/2022 12:10	34724,21	34732,82	34717,22	34728,28	33
25/03/2022 12:05	34698,87	34735,21	34698,87	34724,44	32
25/03/2022 12:00	34680,91	34702,14	34672,8	34699,38	31
25/03/2022 11:55	34686,62	34690,94	34645,72	34681,18	30
25/03/2022 11:50	34682,59	34721,21	34680,39	34686,65	29
25/03/2022 11:45	34716,39	34718,79	34679,59	34682,55	28
25/03/2022 11:40	34683,54	34724,18	34679,15	34716,1	27
25/03/2022 11:35	34678,73	34693,38	34665,86	34683,45	26
25/03/2022 11:30	34666,29	34685,34	34642,55	34678,96	25
25/03/2022 11:25	34705,26	34708,05	34631,52	34666,57	24
25/03/2022 11:20	34736,32	34742,39	34706,12	34706,12	23
25/03/2022 11:15	34748,71	34770,11	34734,52	34734,52	22
25/03/2022 11:10	34810,99	34813,06	34737,99	34748,99	21
25/03/2022 11:05	34882,32	34883,47	34808,84	34811,4	20
25/03/2022 11:00	34905,55	34914,51	34867,03	34882,71	19
25/03/2022 10:55	34906,93	34925,05	34900,78	34905,04	18
25/03/2022 10:50	34916,07	34928,82	34902,63	34907,89	17
25/03/2022 10:45	34938,81	34939,64	34912,2	34916,45	16
25/03/2022 10:40	34923,58	34942,7	34913,89	34936,71	15
25/03/2022 10:35	34927,56	34941,96	34922,75	34923,49	14
25/03/2022 10:30	34900,12	34928,26	34900,12	34927,38	13
25/03/2022 10:25	34926,01	34926,83	34899,89	34899,89	12
25/03/2022 10:20	34894,38	34941,43	34889,42	34926,15	11
25/03/2022 10:15	34844,47	34896,47	34841,41	34895,23	10
